_id,classification_count,created_at,group_id,state,zooniverse_id,hubble_id,sdss_id,survey,ra,dec,survey,sdss_id,mag_u,mag_g,mag_r,mag_i,mag_z,petrorad_flux,petrorad_r,redshift
5249ce0c3ae74072a3003a70,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzt,,587734623788728446,ferengi,153.92854645,43.99253152,ferengi,587734623788728446,16.359859,14.744594,13.891822,13.42316,12.976453,0.0,19.516468,0.017374
5249ce0c3ae74072a3003a71,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzu,,587734623788728446,ferengi,153.92854645,43.99253152,ferengi,587734623788728446,16.359859,14.744594,13.891822,13.42316,12.976453,0.0,19.516468,0.017374
5249ce0c3ae74072a3003a72,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzv,,587734623788728446,ferengi,153.92854645,43.99253152,ferengi,587734623788728446,16.359859,14.744594,13.891822,13.42316,12.976453,0.0,19.516468,0.017374
5249ce0c3ae74072a3003a73,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzw,,587734623788728446,ferengi,153.92854645,43.99253152,ferengi,587734623788728446,16.359859,14.744594,13.891822,13.42316,12.976453,0.0,19.516468,0.017374
5249ce0c3ae74072a3003a74,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzx,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a75,40,2013-10-15 02:47:14 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzy,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a76,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007pzz,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a77,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q00,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a78,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q01,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a79,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q02,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7a,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q03,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7b,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q04,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7c,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q05,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7d,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q06,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7e,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q07,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a7f,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q08,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a80,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q09,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a81,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0a,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a82,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0b,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a83,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0c,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a84,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0d,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a85,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0e,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a86,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0f,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a87,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0g,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a88,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0h,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a89,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0i,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a8a,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0j,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a8b,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0k,,587734691425550580,ferengi,139.1657815,7.26638015,ferengi,587734691425550580,16.122005,14.859332,14.4081,14.192001,14.268097,0.0,24.166361,0.018936
5249ce0c3ae74072a3003a8c,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0l,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a8d,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0m,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a8e,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0n,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a8f,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0o,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a90,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0p,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a91,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0q,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a92,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0r,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a93,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0s,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a94,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0t,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a95,40,2013-10-15 02:47:15 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0u,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a96,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0v,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a97,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0w,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a98,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0x,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a99,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0y,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9a,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q0z,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9b,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q10,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9c,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q11,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9d,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q12,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9e,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q13,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003a9f,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q14,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa0,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q15,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa1,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q16,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa2,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q17,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa3,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q18,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa4,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q19,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa5,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1a,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa6,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1b,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa7,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1c,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa8,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1d,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aa9,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1e,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aaa,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1f,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aab,41,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1g,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aac,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1h,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aad,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1i,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aae,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1j,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aaf,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1k,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab0,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1l,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab1,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1m,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab2,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1n,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab3,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1o,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab4,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1p,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab5,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1q,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab6,40,2013-10-15 02:47:16 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1r,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab7,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1s,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab8,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1t,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ab9,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1u,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003aba,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1v,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003abb,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1w,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003abc,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1x,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003abd,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1y,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003abe,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q1z,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003abf,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q20,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ac0,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q21,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ac1,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q22,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ac2,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q23,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ac3,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q24,,587734893825359929,ferengi,176.55149287,10.59553129,ferengi,587734893825359929,16.10589,14.833369,14.397643,14.179965,14.119948,0.0,24.04578,0.010405
5249ce0c3ae74072a3003ac4,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q25,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ac5,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q26,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ac6,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q27,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ac7,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q28,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ac8,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q29,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ac9,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2a,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003aca,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2b,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003acb,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2c,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003acc,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2d,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003acd,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2e,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ace,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2f,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003acf,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2g,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ad0,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2h,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ad1,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2i,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
5249ce0c3ae74072a3003ad2,40,2013-10-15 02:47:17 UTC,5249cbce3ae740728d000001,complete,AGZ0007q2j,,587734949127520271,ferengi,149.48625343,10.43243873,ferengi,587734949127520271,16.554518,14.837827,14.060176,13.660437,13.36344,0.0,10.81687,0.017652
