subject_id,t01_smooth_or_features_a01_smooth_frac,t01_smooth_or_features_a02_features_frac,t01_smooth_or_features_a03_artifact_frac,t01_smooth_or_features_count,t02_disk_edge_on_a04_yes_frac,t02_disk_edge_on_a05_no_frac,t02_disk_edge_on_count,t03_bar_a06_bar_frac,t03_bar_a07_no_bar_frac,t03_bar_count,t04_spiral_a08_spiral_frac,t04_spiral_a09_no_spiral_frac,t04_spiral_count,t05_bulge_prominence_a10_no_bulge_frac,t05_bulge_prominence_a11_just_noticeable_frac,t05_bulge_prominence_a12_obvious_frac,t05_bulge_prominence_a13_dominant_frac,t05_bulge_prominence_count,t06_odd_a14_yes_frac,t06_odd_a15_no_frac,t06_odd_count,t07_rounded_a16_completely_round_frac,t07_rounded_a17_in_between_frac,t07_rounded_a18_cigar_shaped_frac,t07_rounded_count,t08_odd_feature_a19_ring_frac,t08_odd_feature_a20_lens_frac,t08_odd_feature_a21_disturbed_frac,t08_odd_feature_a22_irregular_frac,t08_odd_feature_a23_other_frac,t08_odd_feature_a24_merger_frac,t08_odd_feature_a38_dustlane_frac,t08_odd_feature_count,t09_bulge_shape_a25_rounded_frac,t09_bulge_shape_a26_boxy_frac,t09_bulge_shape_a27_no_bulge_frac,t09_bulge_shape_count,t10_arms_winding_a28_tight_frac,t10_arms_winding_a29_medium_frac,t10_arms_winding_a30_loose_frac,t10_arms_winding_count,t11_arms_number_a31_1_frac,t11_arms_number_a32_2_frac,t11_arms_number_a33_3_frac,t11_arms_number_a34_4_frac,t11_arms_number_a36_more_than_4_frac,t11_arms_number_a37_cant_tell_frac,t11_arms_number_count,t14_clumpy_a39_yes_frac,t14_clumpy_a40_no_frac,t14_clumpy_count,t16_bright_clump_a43_yes_frac,t16_bright_clump_a44_no_frac,t16_bright_clump_count,t17_bright_clump_central_a45_yes_frac,t17_bright_clump_central_a46_no_frac,t17_bright_clump_central_count,t18_clumps_arrangement_a47_line_frac,t18_clumps_arrangement_a48_chain_frac,t18_clumps_arrangement_a49_cluster_frac,t18_clumps_arrangement_a59_spiral_frac,t18_clumps_arrangement_count,t19_clumps_count_a50_2_frac,t19_clumps_count_a51_3_frac,t19_clumps_count_a52_4_frac,t19_clumps_count_a53_more_than_4_frac,t19_clumps_count_a54_cant_tell_frac,t19_clumps_count_a60_1_frac,t19_clumps_count_count,t20_clumps_symmetrical_a55_yes_frac,t20_clumps_symmetrical_a56_no_frac,t20_clumps_symmetrical_count,t21_clumps_embedded_a57_yes_frac,t21_clumps_embedded_a58_no_frac,t21_clumps_embedded_a58_count,t22_discuss_a61_yes_frac,t22_discuss_a62_no_frac,t22_discuss_count
5249ce0c3ae74072a3003687,0.7,0.1,0.2,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1.0,0.0,1,0.15625,0.84375,32,0.2857142857142857,0.7142857142857143,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.25,4,1.0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.0,1.0,2,0.5,0.5,2,0.025,0.975,40
5249ce0c3ae74072a3003686,0.775,0.05,0.175,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1.0,0.0,1,0.09090909090909091,0.9090909090909091,33,0.25806451612903225,0.7419354838709677,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,2,0.0,1.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.05,0.95,40
5249ce0c3ae74072a3003685,0.725,0.175,0.1,40,0.0,1.0,4,0.0,1.0,4,0.0,1.0,4,0.0,1.0,0.0,0.0,4,0.1111111111111111,0.8888888888888888,36,0.4482758620689655,0.5517241379310345,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42857142857142855,0.5714285714285714,7,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0.0,0.0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,3,1.0,0.0,3,0.025,0.975,40
5249ce0c3ae74072a3003684,0.675,0.025,0.3,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1.0,0.0,1,0.07142857142857142,0.9285714285714286,28,0.6666666666666666,0.2962962962962963,0.037037037037037035,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.025,0.975,40
5249ce0c3ae74072a30041ff,0.375,0.45,0.175,40,0.14285714285714285,0.8571428571428571,14,0.4166666666666667,0.5833333333333334,12,0.5833333333333334,0.4166666666666667,12,0.16666666666666666,0.75,0.08333333333333333,0.0,12,0.12121212121212122,0.8787878787878788,33,0.06666666666666667,0.9333333333333333,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,2,0.0,0.42857142857142855,0.5714285714285714,7,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,7,0.2222222222222222,0.7777777777777778,18,1.0,0.0,1,1.0,0.0,1,0.0,1.0,0.0,0.0,1,0.75,0.0,0.0,0.0,0.0,0.25,4,0.5,0.5,4,0.75,0.25,4,0.025,0.975,40
5249ce0c3ae74072a30041fe,0.2,0.65,0.15,40,0.10526315789473684,0.8947368421052632,19,0.8235294117647058,0.17647058823529413,17,1.0,0.0,17,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.0,17,0.20588235294117646,0.7941176470588235,34,0.375,0.625,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,2,0.5882352941176471,0.29411764705882354,0.11764705882352941,17,0.058823529411764705,0.9411764705882353,0.0,0.0,0.0,0.0,17,0.2692307692307692,0.7307692307692307,26,1.0,0.0,6,1.0,0.0,6,0.0,0.3333333333333333,0.16666666666666666,0.5,6,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,7,0.42857142857142855,0.5714285714285714,7,0.8571428571428571,0.14285714285714285,7,0.125,0.875,40
5249ce0c3ae74072a30041fd,0.225,0.65,0.125,40,0.0,1.0,24,0.5416666666666666,0.4583333333333333,24,0.9166666666666666,0.08333333333333333,24,0.08333333333333333,0.7083333333333334,0.20833333333333334,0.0,24,0.02857142857142857,0.9714285714285714,35,0.0,1.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.6818181818181818,0.2727272727272727,0.045454545454545456,22,0.045454545454545456,0.7727272727272727,0.0,0.0,0.0,0.18181818181818182,22,0.07692307692307693,0.9230769230769231,26,1.0,0.0,2,1.0,0.0,2,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.0,2,0.5,0.5,2,0.05,0.95,40
5249ce0c3ae74072a30041fc,0.35,0.5,0.15,40,0.058823529411764705,0.9411764705882353,17,0.8125,0.1875,16,0.8125,0.1875,16,0.0625,0.6875,0.25,0.0,16,0.17647058823529413,0.8235294117647058,34,0.07142857142857142,0.9285714285714286,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,1,0.3076923076923077,0.6153846153846154,0.07692307692307693,13,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.0,0.0,0.3076923076923077,13,0.15,0.85,20,1.0,0.0,2,1.0,0.0,2,0.0,0.5,0.5,0.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,3,0.0,1.0,3,1.0,0.0,3,0.0,1.0,40
5249ce0c3ae74072a30041fb,0.325,0.525,0.15,40,0.11764705882352941,0.8823529411764706,17,0.7333333333333333,0.26666666666666666,15,0.7333333333333333,0.26666666666666666,15,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.0,15,0.11764705882352941,0.8823529411764706,34,0.0,0.9230769230769231,0.07692307692307693,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,2,0.5454545454545454,0.36363636363636365,0.09090909090909091,11,0.0,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,11,0.19047619047619047,0.8095238095238095,21,1.0,0.0,1,1.0,0.0,1,0.0,1.0,0.0,0.0,1,0.75,0.0,0.25,0.0,0.0,0.0,4,0.75,0.25,4,0.75,0.25,4,0.025,0.975,40
5249ce0c3ae74072a30041fa,0.6,0.2,0.2,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.25,0.75,32,0.041666666666666664,0.9166666666666666,0.041666666666666664,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.875,0.125,8,0.4,0.6,5,0.0,1.0,2,0.2,0.0,0.8,0.0,5,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,7,0.2,0.8,5,1.0,0.0,5,0.05,0.95,40
524482bb3ae74054bf004db1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00bff0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00bff8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bb3ae74054bf00534b,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
5249ce0c3ae74072a3003531,0.65,0.1,0.25,40,0.0,1.0,2,0.0,1.0,2,0.0,1.0,2,0.5,0.0,0.5,0.0,2,0.13333333333333333,0.8666666666666667,30,0.4230769230769231,0.5769230769230769,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,4,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.5,2,0.5,0.5,2,0.5,0.5,2,0.05,0.95,40
5249ce0c3ae74072a3003faa,0.575,0.2,0.225,40,0.16666666666666666,0.8333333333333334,6,0.0,1.0,5,0.0,1.0,5,0.2,0.6,0.2,0.0,5,0.03225806451612903,0.967741935483871,31,0.043478260869565216,0.9130434782608695,0.043478260869565216,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,0.75,8,1.0,0.0,1,1.0,0.0,1,0.0,0.0,1.0,0.0,1,0.5,0.0,0.0,0.0,0.0,0.5,2,0.0,1.0,2,0.5,0.5,2,0.025,0.975,40
5249ce0c3ae74072a3003fab,0.775,0.075,0.15,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.058823529411764705,0.9411764705882353,34,0.03225806451612903,0.9032258064516129,0.06451612903225806,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666,0.3333333333333333,3,1.0,0.0,2,1.0,0.0,2,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,0.0,0.5,0.5,2,0.5,0.5,2,1.0,0.0,2,0.05,0.95,40
5249ce0c3ae74072a3003fac,0.525,0.35,0.125,40,0.2,0.8,10,0.0,1.0,8,0.0,1.0,8,0.125,0.25,0.625,0.0,8,0.22857142857142856,0.7714285714285715,35,0.0,0.9523809523809523,0.047619047619047616,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2857142857142857,0.7142857142857143,14,0.5,0.5,2,1.0,0.0,1,0.0,0.5,0.5,0.0,2,0.5,0.0,0.0,0.25,0.0,0.25,4,1.0,0.0,4,1.0,0.0,4,0.05,0.95,40
5249ce0c3ae74072a3003535,0.175,0.725,0.1,40,0.28,0.72,25,0.8888888888888888,0.1111111111111111,18,0.5,0.5,18,0.05555555555555555,0.4444444444444444,0.5,0.0,18,0.4166666666666667,0.5833333333333334,36,0.7142857142857143,0.2857142857142857,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,7,0.4444444444444444,0.4444444444444444,0.1111111111111111,9,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,9,0.13793103448275862,0.8620689655172413,29,1.0,0.0,2,1.0,0.0,2,0.0,0.0,0.5,0.5,2,0.5,0.0,0.0,0.0,0.0,0.5,4,1.0,0.0,4,0.75,0.25,4,0.1,0.9,40
5249ce0c3ae74072a3003fae,0.725,0.05,0.225,40,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,31,0.034482758620689655,0.8275862068965517,0.13793103448275862,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,40
5249ce0c3ae74072a3003537,0.15,0.625,0.225,40,0.3181818181818182,0.6818181818181818,22,0.8666666666666667,0.13333333333333333,15,0.5333333333333333,0.4666666666666667,15,0.0,0.26666666666666666,0.7333333333333333,0.0,15,0.3870967741935484,0.6129032258064516,31,0.8333333333333334,0.0,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8571428571428571,0.14285714285714285,0.0,7,0.125,0.375,0.5,8,0.0,0.625,0.0,0.0,0.0,0.375,8,0.12,0.88,25,1.0,0.0,1,1.0,0.0,1,0.0,0.0,1.0,0.0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,3,1.0,0.0,3,0.3333333333333333,0.6666666666666666,3,0.15,0.85,40
5249ce0c3ae74072a3003536,0.1,0.8,0.1,40,0.34615384615384615,0.6538461538461539,26,0.9411764705882353,0.058823529411764705,17,0.47058823529411764,0.5294117647058824,17,0.0,0.4117647058823529,0.5882352941176471,0.0,17,0.4444444444444444,0.5555555555555556,36,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8888888888888888,0.1111111111111111,0.0,9,0.25,0.625,0.125,8,0.0,0.75,0.0,0.0,0.0,0.25,8,0.1875,0.8125,32,1.0,0.0,2,1.0,0.0,2,0.5,0.5,0.0,0.0,2,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,6,0.8333333333333334,0.16666666666666666,6,0.3333333333333333,0.6666666666666666,6,0.025,0.975,40
5249ce0c3ae74072a3003539,0.05,0.775,0.175,40,0.4090909090909091,0.5909090909090909,22,0.9230769230769231,0.07692307692307693,13,0.23076923076923078,0.7692307692307693,13,0.0,0.38461538461538464,0.6153846153846154,0.0,13,0.48484848484848486,0.5151515151515151,33,0.5,0.5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8888888888888888,0.1111111111111111,0.0,9,0.3333333333333333,0.6666666666666666,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,3,0.2903225806451613,0.7096774193548387,31,1.0,0.0,4,1.0,0.0,4,0.0,0.0,0.0,1.0,1,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,9,0.6666666666666666,0.3333333333333333,9,0.8888888888888888,0.1111111111111111,9,0.075,0.925,40
5249ce0c3ae74072a3003538,0.175,0.675,0.15,40,0.19047619047619047,0.8095238095238095,21,0.9411764705882353,0.058823529411764705,17,0.4117647058823529,0.5882352941176471,17,0.0,0.29411764705882354,0.7058823529411765,0.0,17,0.5588235294117647,0.4411764705882353,34,0.42857142857142855,0.2857142857142857,0.2857142857142857,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.75,0.25,0.0,4,0.5714285714285714,0.2857142857142857,0.14285714285714285,7,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,7,0.2222222222222222,0.7777777777777778,27,0.8,0.2,5,1.0,0.0,4,0.0,0.6666666666666666,0.0,0.3333333333333333,3,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,6,0.5,0.5,6,0.8333333333333334,0.16666666666666666,6,0.1,0.9,40
5249ce0c3ae74072a30041f7,0.45,0.2,0.35,40,0.3333333333333333,0.6666666666666666,3,0.0,1.0,2,0.0,1.0,2,0.5,0.0,0.5,0.0,2,0.038461538461538464,0.9615384615384616,26,0.05555555555555555,0.7222222222222222,0.2222222222222222,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.625,0.375,8,0.2,0.8,5,0.0,1.0,1,0.0,0.3333333333333333,0.6666666666666666,0.0,3,0.0,0.4,0.2,0.0,0.0,0.4,5,0.0,1.0,4,0.25,0.75,4,0.0,1.0,40
5249ce0c3ae74072a30041f6,0.6,0.25,0.15,40,0.25,0.75,4,0.0,1.0,3,0.6666666666666666,0.3333333333333333,3,0.0,0.6666666666666666,0.3333333333333333,0.0,3,0.08823529411764706,0.9117647058823529,34,0.08333333333333333,0.8333333333333334,0.08333333333333333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,1,0.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.5,2,0.6,0.4,10,0.6,0.4,5,0.3333333333333333,0.6666666666666666,3,0.0,0.0,0.6,0.4,5,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,6,0.25,0.75,4,0.75,0.25,4,0.0,1.0,40
5249ce0c3ae74072a30041f5,0.625,0.15,0.225,40,0.3333333333333333,0.6666666666666666,3,0.0,1.0,2,0.0,1.0,2,0.5,0.5,0.0,0.0,2,0.25806451612903225,0.7419354838709677,31,0.08,0.92,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,6,0.5,0.5,2,0.0,1.0,1,0.0,0.0,1.0,0.0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,3,0.0,1.0,2,0.5,0.5,2,0.05,0.95,40
5249ce0c3ae74072a30041f4,0.475,0.325,0.2,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.15625,0.84375,32,0.10526315789473684,0.8421052631578947,0.05263157894736842,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9230769230769231,0.07692307692307693,13,0.25,0.75,12,0.3333333333333333,0.6666666666666666,3,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,7,0.0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.25,12,0.3,0.7,10,0.6,0.4,10,0.0,1.0,40
5249ce0c3ae74072a30041f3,0.625,0.15,0.225,40,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0967741935483871,0.9032258064516129,31,0.2,0.68,0.12,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,6,0.3333333333333333,0.6666666666666666,6,0.5,0.5,2,0.0,0.5,0.5,0.0,4,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,6,0.0,1.0,5,0.8,0.2,5,0.025,0.975,40
5249ce0c3ae74072a30041f2,0.55,0.325,0.125,40,0.0,1.0,2,0.0,1.0,2,0.0,1.0,2,0.0,0.0,1.0,0.0,2,0.11428571428571428,0.8857142857142857,35,0.09090909090909091,0.9090909090909091,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8461538461538461,0.15384615384615385,13,0.5,0.5,10,0.4,0.6,5,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,7,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,11,0.5,0.5,8,0.625,0.375,8,0.025,0.975,40
5249ce0c3ae74072a30041f1,0.425,0.375,0.2,40,0.5,0.5,2,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.15625,0.84375,32,0.11764705882352941,0.8823529411764706,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8666666666666667,0.13333333333333333,15,0.46153846153846156,0.5384615384615384,13,0.16666666666666666,0.8333333333333334,6,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0,11,0.0,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.0,0.23076923076923078,13,0.125,0.875,8,0.875,0.125,8,0.05,0.95,40
5249ce0c3ae74072a30041f0,0.625,0.2,0.175,40,0.0,1.0,3,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.21212121212121213,0.7878787878787878,33,0.0,0.96,0.04,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.625,0.375,8,0.4,0.6,5,0.0,1.0,2,0.2,0.4,0.4,0.0,5,0.0,0.0,0.6,0.0,0.0,0.4,5,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,0.1,0.9,40
5249ce0c3ae74072a30041f9,0.55,0.25,0.2,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,0.0,0.0,1,0.125,0.875,32,0.09090909090909091,0.8636363636363636,0.045454545454545456,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.1,10,0.0,1.0,7,0.0,0.0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,7,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,9,0.1111111111111111,0.8888888888888888,9,0.5555555555555556,0.4444444444444444,9,0.0,1.0,40
5249ce0c3ae74072a30041f8,0.675,0.2,0.125,40,0.0,1.0,3,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.22857142857142856,0.7714285714285715,35,0.2222222222222222,0.7777777777777778,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.625,0.375,8,0.3333333333333333,0.6666666666666666,3,0.0,1.0,1,0.0,0.0,1.0,0.0,3,0.4,0.0,0.2,0.0,0.0,0.4,5,0.25,0.75,4,0.75,0.25,4,0.025,0.975,40
5249ce0c3ae74072a300353a,0.35,0.475,0.175,40,0.6111111111111112,0.3888888888888889,18,0.5714285714285714,0.42857142857142855,7,0.14285714285714285,0.8571428571428571,7,0.0,0.42857142857142855,0.5714285714285714,0.0,7,0.18181818181818182,0.8181818181818182,33,0.14285714285714285,0.42857142857142855,0.42857142857142855,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,11,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.05263157894736842,0.9473684210526315,19,1.0,0.0,1,1.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.025,0.975,40
5249ce0c3ae74072a3003fa1,0.6,0.15,0.25,40,0.3333333333333333,0.6666666666666666,3,0.0,1.0,2,0.0,1.0,2,0.5,0.0,0.5,0.0,2,0.13333333333333333,0.8666666666666667,30,0.041666666666666664,0.8333333333333334,0.125,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,6,0.6666666666666666,0.3333333333333333,3,1.0,0.0,2,0.0,0.5,0.0,0.5,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,3,0.0,1.0,40
